Plant_ID,above_percent_N,above_percent_C,below_percent_N,below_percent_C,Accession,Population,Tray,Ploidy,Treatment,rand_placement_within_tray,Placement,randomized_tray_layout,flow_fresh_tissue_weight,DNA_content,FLOW,flow_ploidy,finalized_ploidy,leaf_1_chlorophyll,leaf_1_fresh_mass,leaf_1_dry_mass,leaf_1_area_cm,leaf_1_area_m,leaf_1_SLA,leaf_1_perimeter_cm,leaf_1_DMC,leaf_2_chlorophyll,leaf_2_fresh_mass,leaf_2_dry_mass,leaf_2_area_cm,leaf_2_area_m,leaf_2_SLA,leaf_2_perimeter,leaf_2_DMC,leaf_3_chlorophyll,leaf_3_fresh_mass,leaf_3_dry_mass,leaf_3_area,leaf_3_area_m,leaf_3_SLA,leaf_3_perimeter,leaf_3_DMC,avg_leaf_dry_mass,avg_chlorophyll,log_avg_chlorophyll,avg_DMC,arcsine_avg_DMC,est_flo_dry_leaf_weight,avg_SLA,log_avg_SLA,leaf_curl,whorled_leaf,tick_stem,thick_leaf,Sum,aboveground_dry_mass,total_aboveground_biomass,belowground_dry_mass,total_biomass_g,log_Total_biomass_g,total_biomass_avg_ploidy,total_biomass_SD_ploidy,total_biomass_N_ploidy,root_to_shoot_raio,rootshoot_avg_ploidy,rootshoot_SD_ploidy,rootshoot_N_ploidy,rhizome_weight,fine_roots_weight,Died,normalized_aboveground_mass,arcsine_normalized_aboveground_mass,normal_above_mass_avg_ploidy,normal_above_mass_SD_ploidy,normal_above_mass_N_ploidy,normalized_belowground_mass,arcsine_normal_beloground_mass,normal_below_mass_avg_ploidy,normal_below_mass_SD_ploidy,normal_below_mass_N_ploidy,normalized_rhizome_mass,arcsine_normal_rhizome_mass,normal_rhizome_mass_avg_ploidy,normal_rhizome_mass_SD_ploidy,normal_rhizome_mass_N_ploidy,normalized_fine_roots_mass,arcsine_normal_fine_root_mass,normal_fineroot_mass_avg_ploidy,normal_fineroot_mass_SD_ploidy,normal_fineroot_mass_N_ploidy,normalized_avg_leaf_dry_mass
469,0.99,45.285,1.177,39.939,Santa8-2018,Santa,5,4x,Control,0.401221756,10,NA,0.1001,1.031,Y,2x-G,2x-G,41.5,0.0689,0.0211,2.62,0.0262,1.241706161,6.84,0.306240929,42.9,0.086,0.0247,3.17,0.0317,1.28340081,7.49,0.287209302,45.6,0.0781,0.0225,2.95,0.0295,1.311111111,7.38,0.28809219,0.022766667,43.33333333,1.636822098,0.293847474,0.572906796,0.002619419,1.278739361,0.106782033,0,0,1,1,2,0.179,0.181619419,0.1466,0.328219419,-0.483835728,NA,NA,NA,0.807182408,NA,NA,NA,0.0629,0.0837,0,0.553347573,0.838847475,NA,NA,NA,0.446652427,0.731948852,NA,NA,NA,0.191640093,0.453113727,NA,NA,NA,0.255012334,0.529367436,NA,NA,NA,0.069364168
427,0.7,45.22,1.205,43.069,CheneyA-2018,Cheney,23,4x,Low,0.163730994,7,NA,NA,NA,,,2x-G,33.7,0.0468,0.0174,2.11,0.0211,1.212643678,6.16,0.371794872,35.3,0.0407,0.0161,1.85,0.0185,1.149068323,5.7,0.395577396,NA,NA,NA,NA,NA,NA,NA,NA,0.01675,34.5,1.537819095,0.383686134,0.668008829,NA,1.180856001,0.072196941,1,1,0,1,3,0.0443,0.0443,0.0485,0.0928,-1.032452024,NA,NA,NA,1.094808126,NA,NA,NA,0.02,0.0285,0,0.47737069,0.762761121,NA,NA,NA,0.52262931,0.808035206,NA,NA,NA,0.215517241,0.48277448,NA,NA,NA,0.307112069,0.587373847,NA,NA,NA,0.18049569
135,NA,NA,1.208,38.606,Cheney4-2018,Cheney,7,2x-G,Control,0.471325881,12,NA,0.0959,1.215,Y,2x-G,2x-G,44.1,0.1216,0.0463,4.46,0.0446,0.963282937,9.1,0.380756579,41.8,0.1146,0.0415,3.16,0.0316,0.761445783,7.62,0.362129145,38.8,0.0847,0.0329,3.19,0.0319,0.969604863,7.4,0.388429752,0.040233333,41.56666667,1.618745199,0.377105159,0.661231022,0.036983354,0.898111194,-0.046669891,0,0,0,0,0,0.1325,0.169483354,0.1726,0.342083354,-0.465868058,NA,NA,NA,1.018389098,NA,NA,NA,0.0596,0.113,0,0.49544461,0.78084271,NA,NA,NA,0.50455539,0.789953616,NA,NA,NA,0.174226542,0.430587261,NA,NA,NA,0.330328847,0.612289349,NA,NA,NA,0.117612659
760,NA,NA,1.23,43.854,Santa15-2018,Santa,31,4x,Control,NA,NA,NA,0.0204,1.026,Y,2x-G,2x-G,40.2,0.0736,0.0239,2.94,0.0294,1.230125523,7.5,0.324728261,39.7,0.0889,0.027,3.51,0.0351,1.3,7.96,0.303712036,NA,NA,NA,NA,NA,NA,NA,NA,0.02545,39.95,1.601516784,0.314220149,0.595053948,NA,1.265062762,0.102112072,0,1,0,0,1,0.2321,0.2321,0.1055,0.3376,-0.471597562,NA,NA,NA,0.454545455,NA,NA,NA,0.0593,0.0462,0,0.6875,0.977596551,NA,NA,NA,0.3125,0.593199776,NA,NA,NA,0.175651659,0.432462838,NA,NA,NA,0.136848341,0.378933873,NA,NA,NA,0.075385071
390,0.826,44.447,1.231,39.144,Blue8-2018,Blue,18,4x,Low,0.170239404,5,NA,NA,NA,,,2x-G,40.9,0.0205,0.0059,0.82,0.0082,1.389830508,4,0.287804878,41.1,0.0222,0.0075,0.89,0.0089,1.186666667,4.18,0.337837838,NA,NA,NA,NA,NA,NA,NA,NA,0.0067,41,1.612783857,0.312821358,0.593546383,0.009472669,1.288248588,0.109999675,0,0,0,0,0,0.0435,0.052972669,0.0551,0.108072669,-0.966284123,NA,NA,NA,1.04015903,NA,NA,NA,0.0336,0.0215,0,0.490157868,0.775555396,NA,NA,NA,0.509842132,0.795240931,NA,NA,NA,0.310901917,0.591474685,NA,NA,NA,0.198940215,0.462321557,NA,NA,NA,0.061995323
447,1.183,45.477,1.25,39.111,Santa15-2018,Santa,7,4x,Control,0.114960935,2,NA,0.0616,1.042,Y,2x-G,2x-G,39.9,0.063,0.0196,2.61,0.0261,1.331632653,6.93,0.311111111,41.7,0.0573,0.0176,2.35,0.0235,1.335227273,6.75,0.307155323,45.5,0.0601,0.0175,2.45,0.0245,1.4,6.7,0.291181364,0.018233333,42.36666667,1.627024296,0.303149266,0.583070761,0.025652372,1.355619975,0.13213796,0,1,1,0,2,0.1642,0.189852372,0.0877,0.277552372,-0.556655057,NA,NA,NA,0.461937868,NA,NA,NA,0.0399,0.0478,0,0.684023598,0.973852124,NA,NA,NA,0.315976402,0.596944203,NA,NA,NA,0.143756653,0.388880289,NA,NA,NA,0.17221975,0.427935851,NA,NA,NA,0.065693306
341,NA,NA,1.257,39.228,Blue11-2018,Blue,17,4x,Low,0.488131086,9,NA,NA,NA,,,2x-G,33.9,0.0192,0.0063,0.84,0.0084,1.333333333,3.76,0.328125,38.6,0.0177,0.0059,0.79,0.0079,1.338983051,3.66,0.333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.0061,36.25,1.559308011,0.330729167,0.612714856,0.011258248,1.336158192,0.125857879,0,0,0,0,0,0.0392,0.050458248,0.0344,0.084858248,-1.071305939,NA,NA,NA,0.681751772,NA,NA,NA,0.0205,0.0139,0,0.594618074,0.880590254,NA,NA,NA,0.405381926,0.690206073,NA,NA,NA,0.241579345,0.513819606,NA,NA,NA,0.163802581,0.416678425,NA,NA,NA,0.071884586
422,1.175,45.873,1.285,42.084,CheneyA-2018,Cheney,6,4x,Control,0.71183287,15,NA,0.0212,1.116,Y,2x-G,2x-G,47.4,0.0765,0.0293,3.24,0.0324,1.105802048,7.63,0.383006536,52.9,0.0878,0.0323,3.35,0.0335,1.037151703,7.63,0.367881549,NA,NA,NA,NA,NA,NA,NA,NA,0.0308,50.15,1.700270937,0.375444043,0.659516587,NA,1.071476876,0.029982803,0,1,0,0,1,0.2188,0.2188,0.1739,0.3927,-0.405939099,NA,NA,NA,0.794789762,NA,NA,NA,0.0825,0.0914,0,0.557168322,0.842691783,NA,NA,NA,0.442831678,0.728104544,NA,NA,NA,0.210084034,0.476136968,NA,NA,NA,0.232747645,0.503437358,NA,NA,NA,0.078431373
400,NA,NA,1.295,39.073,Cheney2-2018,Cheney,8,4x,Control,0.368249585,8,NA,0.0204,0.997,Y,2x-G,2x-G,57.4,0.1073,0.0448,3.42,0.0342,0.763392857,8.12,0.417520969,53.4,0.1213,0.0476,3.87,0.0387,0.81302521,8.39,0.392415499,NA,NA,NA,NA,NA,NA,NA,NA,0.0462,55.4,1.743509765,0.404968234,0.689784735,NA,0.788209034,-0.103358592,0,0,1,0,1,0.203,0.203,0.1885,0.3915,-0.407268234,NA,NA,NA,0.928571429,NA,NA,NA,0.1131,0.0754,0,0.518518519,0.803920919,NA,NA,NA,0.481481481,0.766875408,NA,NA,NA,0.288888889,0.567450475,NA,NA,NA,0.192592593,0.454322595,NA,NA,NA,0.118007663
374,1.055,45.151,1.296,35.985,Blue5-2018,Blue,6,4x,Control,0.950075793,20,NA,0.0043,1.061,Y,2x-G,2x-G,55.3,0.0867,0.0319,3,0.03,0.940438871,7.87,0.367935409,50.9,0.0621,0.024,2.38,0.0238,0.991666667,7.13,0.38647343,NA,NA,NA,NA,NA,NA,NA,NA,0.02795,53.1,1.725094521,0.37720442,0.661333422,NA,0.966052769,-0.01499915,0,0,0,0,0,0.1865,0.1865,0.1837,0.3702,-0.431563586,NA,NA,NA,0.984986595,NA,NA,NA,0.0876,0.0961,0,0.50378174,0.789179939,NA,NA,NA,0.49621826,0.781616387,NA,NA,NA,0.236628849,0.508016403,NA,NA,NA,0.259589411,0.534602656,NA,NA,NA,0.07549973
96,1.221,45.106,1.31,43.947,Santa17-2018,Santa,16,2x-G,High,0.898711464,19,NA,0.1032,1.15,Y,2x-G,2x-G,48.3,0.1227,0.0334,4.23,0.0423,1.266467066,8.57,0.272208639,47.7,0.1265,0.0345,4.58,0.0458,1.327536232,8.86,0.272727273,46.4,0.1097,0.0277,4.47,0.0447,1.613718412,8.53,0.252506837,0.031866667,47.46666667,1.676388735,0.26581425,0.541674811,0.012163201,1.402573903,0.146925754,1,1,0,1,3,0.9969,1.009063201,0.4791,1.488163201,0.172650561,NA,NA,NA,0.474796821,NA,NA,NA,0.0957,0.3834,0,0.678059503,0.967453818,NA,NA,NA,0.321940497,0.603342509,NA,NA,NA,0.064307463,0.25638891,NA,NA,NA,0.257633034,0.53236869,NA,NA,NA,0.021413422
448,0.87,46.054,1.369,36.215,Santa15-2018,Santa,8,4x,Control,0.529233307,13,NA,0.021,1.059,Y,2x-G,2x-G,41.3,0.0648,0.0222,2.64,0.0264,1.189189189,6.75,0.342592593,45.8,0.0845,0.0274,3.2,0.032,1.167883212,7.55,0.324260355,NA,NA,NA,NA,NA,NA,NA,NA,0.0248,43.55,1.638988159,0.333426474,0.615578496,NA,1.178536201,0.071342927,0,0,0,0,0,0.2378,0.2378,0.138,0.3758,-0.425043224,NA,NA,NA,0.580319596,NA,NA,NA,0.086,0.052,0,0.632783395,0.919794051,NA,NA,NA,0.367216605,0.651002276,NA,NA,NA,0.22884513,0.498806271,NA,NA,NA,0.138371474,0.381144587,NA,NA,NA,0.065992549
744,1.257,52.031,1.399,40.988,Santa5-2018,Santa,31,4x,Control,NA,NA,NA,0.0155,1.072,Y,2x-G,2x-G,44.6,0.0533,0.0176,1.97,0.0197,1.119318182,5.91,0.330206379,NA,0.057,0.0196,2.13,0.0213,1.086734694,6.13,0.343859649,NA,NA,NA,NA,NA,NA,NA,NA,0.0186,44.6,1.649334859,0.337033014,0.619398423,NA,1.103026438,0.042585922,1,1,1,1,4,0.2002,0.2002,0.0624,0.2626,-0.580705278,NA,NA,NA,0.311688312,NA,NA,NA,0.0253,0.0371,0,0.762376238,1.061610319,NA,NA,NA,0.237623762,0.509186008,NA,NA,NA,0.09634425,0.315607162,NA,NA,NA,0.141279513,0.385337242,NA,NA,NA,0.07083016
464,0.858,45.691,1.423,36.657,Santa5-2018,Santa,20,4x,Low,0.221997502,5,NA,NA,NA,,,2x-G,36.3,0.0127,0.0034,0.68,0.0068,2,3.57,0.267716535,42.9,0.0244,0.0083,1.02,0.0102,1.228915663,4.17,0.340163934,NA,NA,NA,NA,NA,NA,NA,NA,0.00585,39.6,1.597695186,0.303940235,0.583930905,0.010471172,1.614457832,0.208026706,0,0,0,0,0,0.0308,0.041271172,0.0178,0.059071172,-1.228624412,NA,NA,NA,0.431293785,NA,NA,NA,0.0065,0.0113,0,0.698668582,0.989704808,NA,NA,NA,0.301331418,0.581091519,NA,NA,NA,0.110036754,0.338123984,NA,NA,NA,0.191294664,0.452674759,NA,NA,NA,0.099033078
385,1.213,50.53,1.453,35.753,Blue8-2018,Blue,1,4x,Control,0.493500013,10,0.608131832,0.0685,NA,,,2x-G,47.7,0.0575,0.0169,2.32,0.0232,1.372781065,6.75,0.293913043,47.3,0.0481,0.0132,1.93,0.0193,1.462121212,5.94,0.274428274,NA,NA,NA,NA,NA,NA,NA,NA,0.01505,47.5,1.67669361,0.284170659,0.56223277,0.010549586,1.417451139,0.151508097,0,0,1,0,1,0.0616,0.072149586,0.0565,0.128649586,-0.890591607,0.340768889,0.090072328,89,0.783095277,0.755396387,0.226118442,89,0.0301,0.0264,0,0.560822528,0.846371703,0.579056251,0.074823618,89,0.439177472,0.724424624,0.420943749,0.074823618,89,0.233968884,0.504881012,0.223965736,0.054425797,89,0.205208589,0.47012704,0.196978013,0.044975674,89,0.116984442
396,1.29,44.971,1.584,39.52,Blue8-2018,Blue,12,4x,High,0.900074974,19,NA,0.04,1.028,Y,2x-G,2x-G,50.4,0.2393,0.0596,7.92,0.0792,1.32885906,12.96,0.249059758,55.2,0.2477,0.0649,7.98,0.0798,1.229583975,13.38,0.262010497,53.3,0.2039,0.0595,7.14,0.0714,1.2,13.22,0.291809711,0.061333333,52.96666667,1.724002643,0.267626655,0.54372391,0.021630677,1.252814345,0.097886718,1,1,1,1,4,1.0223,1.043930677,0.6035,1.647430677,0.216807149,NA,NA,NA,0.578103521,NA,NA,NA,0.1826,0.4209,0,0.633671991,0.920715977,NA,NA,NA,0.366328009,0.65008035,NA,NA,NA,0.110839262,0.339404168,NA,NA,NA,0.255488747,0.529913779,NA,NA,NA,0.03722969
144,NA,NA,1.586,41.122,Cheney4-2018,Cheney,16,2x-G,High,0.862839578,18,NA,0.1077,1.19,Y,2x-G,2x-G,47.7,0.2013,0.0499,6.32,0.0632,1.266533066,11.03,0.247888723,40.6,0.1795,0.0416,6.32,0.0632,1.519230769,10.66,0.231754875,46.5,0.1944,0.0461,6,0.06,1.301518438,11,0.237139918,0.045866667,44.93333333,1.652568637,0.238927839,0.510716513,0.005668112,1.362427424,0.134313377,0,1,0,0,1,0.8136,0.819268112,0.3632,1.182468112,0.072789438,NA,NA,NA,0.443322515,NA,NA,NA,0.1267,0.2365,0,0.69284584,0.983376858,NA,NA,NA,0.30715416,0.587419468,NA,NA,NA,0.107148767,0.333482726,NA,NA,NA,0.200005393,0.46365435,NA,NA,NA,0.038788925
58,1.233,45.935,1.618,42.222,Santa14-2018,Santa,10,2x-G,High,0.560117171,11,NA,0.069,1.114,Y,2x-G,2x-G,44.3,0.1328,0.0359,4.76,0.0476,1.325905292,9.37,0.270331325,51.2,0.1312,0.0372,4.92,0.0492,1.322580645,9.91,0.283536585,47.9,0.135,0.0342,4.83,0.0483,1.412280702,9.43,0.253333333,0.035766667,47.8,1.679427897,0.269067081,0.54534931,0.042564354,1.35358888,0.131486778,0,0,1,0,1,0.6278,0.670364354,0.2053,0.875664354,-0.057662329,NA,NA,NA,0.306251367,NA,NA,NA,0.0638,0.1415,0,0.765549438,1.065346633,NA,NA,NA,0.234450562,0.505449694,NA,NA,NA,0.072858967,0.273314103,NA,NA,NA,0.161591595,0.413683216,NA,NA,NA,0.040845179
179,1.256,44.62,1.632,44.499,Blue2-2018,Blue,11,2x-G,High,0.936158591,17,NA,0.0709,1.142,Y,2x-G,2x-G,64.8,0.2169,0.0632,6.85,0.0685,1.083860759,11.41,0.291378515,58.7,0.2119,0.0627,6.86,0.0686,1.094098884,11.37,0.29589429,57.8,0.2299,0.0689,7.07,0.0707,1.026124819,11.94,0.29969552,0.064933333,60.43333333,1.781276549,0.295656108,0.574890249,0.019261564,1.068028154,0.028582701,0,0,0,0,0,0.9668,0.986061564,0.5036,1.489661564,0.173087612,NA,NA,NA,0.510718619,NA,NA,NA,0.1688,0.3348,0,0.661936636,0.950308447,NA,NA,NA,0.338063364,0.62048788,NA,NA,NA,0.113314329,0.343327162,NA,NA,NA,0.224749036,0.493915489,NA,NA,NA,0.043589319
454,NA,NA,1.867,43.672,Santa15-2018,Santa,14,4x,High,0.086900357,4,NA,0.0533,0.996,Y,2x-G,2x-G,48,0.1461,0.0394,5.19,0.0519,1.317258883,9.71,0.269678303,47.6,0.164,0.0446,5.99,0.0599,1.343049327,10.68,0.27195122,NA,NA,0.0469,6.09,0.0609,1.298507463,10.74,NA,0.043633333,47.8,1.679427897,0.270814762,0.547317737,0.021723383,1.319605224,0.120444026,1,0,0,0,1,0.8828,0.904523383,0.2791,1.183623383,0.073213536,NA,NA,NA,0.308560293,NA,NA,NA,0.1493,0.1298,0,0.764198643,1.063754004,NA,NA,NA,0.235801357,0.507042323,NA,NA,NA,0.126138096,0.363084423,NA,NA,NA,0.109663261,0.337526782,NA,NA,NA,0.036864203
360,1.321,44.104,1.969,44.972,Blue14-2018,Blue,16,4x,High,0.593733897,9,NA,0.0898,1.164,Y,2x-G,2x-G,50.5,0.251,0.0589,7.47,0.0747,1.268251273,12.16,0.234661355,52.8,0.2643,0.0628,7.9,0.079,1.257961783,12.55,0.237608778,50.9,0.265,0.0615,7.71,0.0771,1.253658537,12.62,0.232075472,0.061066667,51.4,1.710963119,0.234781868,0.505840607,0.02461546,1.259957198,0.100355792,1,1,1,1,4,0.8517,0.87631546,0.4928,1.36911546,0.136440075,NA,NA,NA,0.562354566,NA,NA,NA,0.2078,0.285,0,0.640059575,0.927357276,NA,NA,NA,0.359940425,0.64343905,NA,NA,NA,0.151776827,0.400181442,NA,NA,NA,0.208163598,0.473775866,NA,NA,NA,0.044603007
348,1.277,44.1,2.05,42.294,Blue11-2018,Blue,12,4x,High,0.256859485,5,NA,0.0456,1.132,Y,2x-G,2x-G,46.7,0.1897,0.0486,7.11,0.0711,1.462962963,11.54,0.256193991,48,0.2248,0.0595,8.05,0.0805,1.352941176,12.57,0.264679715,48.5,0.2207,0.0596,7.5,0.075,1.258389262,12.41,0.270049841,0.0559,47.73333333,1.678821763,0.263641182,0.539212061,0.009698052,1.3580978,0.132931046,1,1,1,1,4,1.0699,1.079598052,0.4779,1.557498052,0.192427512,NA,NA,NA,0.442664748,NA,NA,NA,0.2271,0.2508,0,0.693161735,0.983719294,NA,NA,NA,0.306838265,0.587077033,NA,NA,NA,0.145810776,0.391799067,NA,NA,NA,0.161027489,0.412916384,NA,NA,NA,0.035890896
772,NA,NA,2.144,42.005,Blue8-2018,Blue,32,4x,High,NA,NA,NA,0.0517,1.226,Y,2x-G,2x-G,45.3,0.2212,0.0509,7.12,0.0712,1.398821218,12.78,0.230108499,48.5,0.2024,0.0501,6.61,0.0661,1.319361277,12.32,0.247529644,NA,NA,0.0447,7.04,0.0704,1.574944072,12.21,NA,0.048566667,46.9,1.671172843,0.238819072,0.51058897,0.017219612,1.431042189,0.155652438,1,1,1,1,4,0.6529,0.670119612,0.3418,1.011919612,0.005146013,NA,NA,NA,0.510058195,NA,NA,NA,0.1754,0.1664,0,0.662226133,0.950614469,NA,NA,NA,0.337773867,0.620181858,NA,NA,NA,0.173333927,0.42940942,NA,NA,NA,0.16443994,0.417538824,NA,NA,NA,0.04799459
465,1.235,44.849,2.198,42.673,Santa5-2018,Santa,9,4x,High,0.917121812,17,NA,0.1065,1.127,Y,2x-G,2x-G,38.8,0.1643,0.04,5.27,0.0527,1.3175,10.11,0.243457091,44.8,0.1454,0.0346,4.53,0.0453,1.309248555,10,0.237964237,40.2,0.1748,0.0469,5.77,0.0577,1.230277186,10.61,0.268306636,0.0405,41.26666667,1.61559939,0.249909321,0.523494062,0.017766847,1.285675247,0.109131283,0,1,0,0,1,0.831,0.848766847,0.2687,1.117466847,0.048234647,NA,NA,NA,0.316576927,NA,NA,NA,0.1069,0.1618,0,0.759545439,1.058291642,NA,NA,NA,0.240454561,0.512504685,NA,NA,NA,0.095662793,0.314450565,NA,NA,NA,0.144791768,0.390353271,NA,NA,NA,0.036242686
71,1.301,43.777,2.248,39.981,Santa9-2018,Santa,15,2x-G,High,0.673254161,14,NA,0.1041,1.234,Y,2x-G,2x-G,33.2,0.1016,0.0285,4.15,0.0415,1.456140351,9.55,0.280511811,35.8,0.1156,0.031,3.9,0.039,1.258064516,8.63,0.26816609,NA,NA,0.0318,4.58,0.0458,1.440251572,9.47,NA,0.030433333,34.5,1.537819095,0.274338951,0.551274985,0.010436448,1.384818813,0.141392955,0,1,0,0,1,0.6403,0.650736448,0.285,0.935736448,-0.028846454,NA,NA,NA,0.437965325,NA,NA,NA,0.1416,0.1434,0,0.695427061,0.986177837,NA,NA,NA,0.304572939,0.58461849,NA,NA,NA,0.15132466,0.399550954,NA,NA,NA,0.153248279,0.402227877,NA,NA,NA,0.032523402
771,NA,NA,2.297,41.2,Cheney2-2018,Cheney,32,4x,High,NA,NA,NA,0.0454,1.076,Y,2x-G,2x-G,39.7,0.1749,0.0536,6.24,0.0624,1.164179104,10.85,0.306460835,45.7,0.1803,0.0582,6.36,0.0636,1.092783505,10.85,0.322795341,NA,NA,0.0623,7.56,0.0756,1.213483146,11.47,NA,0.058033333,42.7,1.630427875,0.314628088,0.595493267,0.045032357,1.156815252,0.063264006,1,1,1,1,4,0.6684,0.713432357,0.2611,0.974532357,-0.011203737,NA,NA,NA,0.365977233,NA,NA,NA,0.1222,0.1389,0,0.732076623,1.026737365,NA,NA,NA,0.267923377,0.544058962,NA,NA,NA,0.125393476,0.361961603,NA,NA,NA,0.142529901,0.387128877,NA,NA,NA,0.059549929
418,1.316,45.166,2.304,40.942,Cheney3-2018,Cheney,10,4x,High,0.248736423,5,NA,0.0396,1.129,Y,2x-G,2x-G,48.4,0.1232,0.0424,4.48,0.0448,1.056603774,8.99,0.344155844,44.4,0.1279,0.0352,5.61,0.0561,1.59375,9.84,0.275215012,41.5,0.0997,0.0313,4.02,0.0402,1.284345048,8.53,0.313941825,0.0363,44.76666667,1.650954758,0.311104227,0.591693208,0.014604609,1.311566274,0.117790241,0,1,0,0,1,0.834,0.848604609,0.1782,1.026804609,0.011487809,NA,NA,NA,0.209991789,NA,NA,NA,0.053,0.1252,0,0.826451889,1.141104064,NA,NA,NA,0.173548111,0.429692262,NA,NA,NA,0.051616441,0.229193841,NA,NA,NA,0.121931669,0.356703515,NA,NA,NA,0.035352393
119,NA,NA,2.343,44.502,Santa16-2018,Santa,15,2x-G,High,0.031761179,1,NA,0.0571,1.088,Y,2x-G,2x-G,51.8,0.1653,0.0382,5.28,0.0528,1.382198953,10.08,0.231094979,52.7,0.1384,0.0347,4.89,0.0489,1.409221902,9.49,0.250722543,NA,NA,0.0285,4.27,0.0427,1.498245614,9.37,NA,0.0338,52.25,1.718086295,0.240908761,0.513035916,0.031375455,1.429888823,0.155302271,0,0,0,0,0,0.6851,0.716475455,0.1778,0.894275455,-0.048528689,NA,NA,NA,0.248159234,NA,NA,NA,0.0626,0.1152,0,0.801179828,1.10862514,NA,NA,NA,0.198820172,0.462171187,NA,NA,NA,0.070000803,0.267764901,NA,NA,NA,0.128819369,0.367104271,NA,NA,NA,0.037795961
429,NA,NA,2.391,44.066,CheneyA-2018,Cheney,13,4x,High,0.422671484,12,NA,0.0386,1.115,Y,2x-G,2x-G,38,0.1629,0.0439,5.31,0.0531,1.209567198,9.5,0.269490485,31.9,0.1475,0.0426,5.12,0.0512,1.201877934,9.63,0.288813559,NA,NA,NA,NA,NA,NA,NA,NA,0.04325,34.95,1.54344718,0.279152022,0.55665409,NA,1.205722566,0.081247389,0,0,0,0,0,0.4681,0.4681,0.2171,0.6852,-0.164182646,NA,NA,NA,0.463789789,NA,NA,NA,0.1175,0.0996,0,0.683158202,0.972921739,NA,NA,NA,0.316841798,0.597874587,NA,NA,NA,0.171482779,0.426959086,NA,NA,NA,0.145359019,0.391158621,NA,NA,NA,0.063120257
774,NA,NA,2.713,41.529,CheneyA-2018,Cheney,32,4x,High,NA,NA,NA,0.0501,1.189,Y,2x-G,2x-G,50.4,0.1223,0.0303,4.36,0.0436,1.438943894,8.65,0.247751431,48.7,0.1319,0.0321,4.59,0.0459,1.429906542,8.71,0.243366187,NA,NA,0.0371,5.04,0.0504,1.358490566,9.44,NA,0.033166667,49.55,1.695043659,0.245558809,0.518455165,0.009161746,1.409113667,0.148946027,0,0,0,1,1,0.3785,0.387661746,0.1286,0.516261746,-0.287130054,NA,NA,NA,0.3317325,NA,NA,NA,0.0373,0.0913,0,0.750901551,1.0482392,NA,NA,NA,0.249098449,0.522557127,NA,NA,NA,0.072250172,0.272140651,NA,NA,NA,0.176848276,0.434033069,NA,NA,NA,0.064243898
754,1.197,51.111,2.948,59.29,Santa5-2018,Santa,31,4x,Control,NA,NA,NA,0.0137,1.08,Y,2x-G,2x-G,45.1,0.0757,0.0271,2.72,0.0272,1.003690037,6.98,0.357992074,50.1,0.0977,0.0324,3.53,0.0353,1.089506173,7.85,0.331627431,NA,NA,NA,NA,NA,NA,NA,NA,0.02975,47.6,1.677606953,0.344809753,0.627601529,NA,1.046598105,0.019779944,0,0,0,0,0,0.1429,0.1429,0.0694,0.2123,-0.673050006,NA,NA,NA,0.485654304,NA,NA,NA,0.0338,0.0356,0,0.673104098,0.962161323,NA,NA,NA,0.326895902,0.608635004,NA,NA,NA,0.159208667,0.410436494,NA,NA,NA,0.167687235,0.4219019,NA,NA,NA,0.140131889
60,1.7,46.736,NA,NA,Santa14-2018,Santa,12,2x-G,High,0.916467175,20,NA,0.0445,1.092,Y,2x-G,2x-G,50.3,0.2029,0.058,7.58,0.0758,1.306896552,11.86,0.285855101,49.8,0.1829,0.0556,6.66,0.0666,1.197841727,11.63,0.303991252,49.4,0.1878,0.0555,6.98,0.0698,1.257657658,11.52,0.295527157,0.056366667,49.83333333,1.697519938,0.295124503,0.574307628,0.01579268,1.254131979,0.098343242,0,0,0,0,0,0.9974,1.01319268,0.2289,1.24209268,0.094154002,NA,NA,NA,0.225919516,NA,NA,NA,0.0815,0.1474,0,0.815714235,1.127095157,NA,NA,NA,0.184285765,0.443701169,NA,NA,NA,0.065615071,0.259041748,NA,NA,NA,0.118670694,0.351691356,NA,NA,NA,0.045380403
72,1.299,45.981,NA,NA,Santa9-2018,Santa,16,2x-G,High,0.791945777,15,NA,0.0789,1.164,Y,2x-G,2x-G,49.6,0.1213,0.0348,4.48,0.0448,1.287356322,8.92,0.286892003,50.2,0.1502,0.0448,5.43,0.0543,1.212053571,10.02,0.298268975,50.1,0.1449,0.0417,4.99,0.0499,1.196642686,9.63,0.287784679,0.040433333,49.96666667,1.698680378,0.290981886,0.569756902,0.010298532,1.232017526,0.090616886,0,0,0,0,0,1.0229,1.033198532,0.446,1.479198532,0.170026467,NA,NA,NA,0.431669216,NA,NA,NA,0.1462,0.2998,0,0.698485369,0.989505176,NA,NA,NA,0.301514631,0.581291151,NA,NA,NA,0.098837307,0.319807695,NA,NA,NA,0.202677324,0.466985931,NA,NA,NA,0.027334622
